email,{Z0F0-I7WI93PX-2459ZCLZ},04/28/2011 09:50:07,JLM0364,PC-3791,Francis.Brian.Armstrong@dtaa.com,,,Jacqueline.Latifah.Miles@dtaa.com,21985,0,too much my work not appreciated my work not appreciated my work not appreciated i work after-hours i may leave i work after-hours i work after-hours company will suffer i work weekends complaints complaints fed up my work not appreciated i work holidays my work not appreciated fed up complaints no gratitude too much i work weekends company will suffer i may leave i may leave too much i may leave no gratitude i may leave company will suffer my work not appreciated my work not appreciated no gratitude my work not appreciated i work weekends my work not appreciated fed up company will suffer i work weekends no gratitude i work holidays i may leave i work holidays i work holidays fed up no gratitude
email,{R1R7-M8GV33OB-1307WNUA},04/28/2011 12:02:10,FBA0348,PC-8486,Jacqueline.Latifah.Miles@dtaa.com,,,Francis.Brian.Armstrong@dtaa.com,25320,0,you are appreciated training rest valued employee good work training you are appreciated vacation training you are appreciated valued employee you are appreciated rest lunch good work rest lunch valued employee vacation you are appreciated schedule you are appreciated lunch hard job vacation valued employee vacation lets talk you are appreciated rest good work vacation training hard job vacation lunch training rest rest valued employee hard job lunch valued employee rest vacation training
email,{W7E8-W7PZ36FE-2439WAWI},04/28/2011 14:19:19,JLM0364,PC-3791,Francis.Brian.Armstrong@dtaa.com,,,Jacqueline.Latifah.Miles@dtaa.com,30866,0,outraged exacerbated not my fault not my fault i will leave take me seriously take me seriously outraged i am irreplaceable take me seriously i will leave i am irreplaceable take me seriously i will leave take me seriously outraged i will leave bad things i am irreplaceable bad things take me seriously exacerbated angry not my fault angry exacerbated take me seriously i will leave two faced outraged two faced i am irreplaceable i will leave take me seriously exacerbated
email,{Q2S4-I4PT33XT-9969GOZE},04/28/2011 14:20:58,FBA0348,PC-8486,Jacqueline.Latifah.Miles@dtaa.com,,,Francis.Brian.Armstrong@dtaa.com,33103,0,valued employee training lets talk today no one is irreplaceable lets talk today lets talk today take some time off no one is irreplaceable unrelenting training operose no one is irreplaceable no one is irreplaceable valued employee no one is irreplaceable unrelenting valued employee unrelenting promote no one is irreplaceable lets talk today take some time off promote unrelenting you are diligent take some time off valued employee lets talk today valued employee lets talk today assistance unrelenting training demanding job no one is irreplaceable promote demanding job lets talk today demanding job take some time off demanding job you are diligent
http,{E6L9-J5XX57LX-5239TKVU},04/28/2011 14:59:15,JLM0364,PC-3791,http://www.refog.com/free-keylogger/Climate_of_Utah/dryest/NNXrlybttre757488686.php,program hidden secure monitor keylogging recommend pc monitor easy easy keylogging easy file hidden keylogging protect pc surveillance monitor free hidden password surveillance file captured covert email monitor undetectable easy download keylogging keylogging malware password file download free gui username covert recommend hidden captured surveillance everything hidden
http,{G3U0-V5BB55EO-7486GHMG},04/28/2011 15:09:53,JLM0364,PC-3791,http://download.cnet.com/Refog-Free-Keylogger/Climate_of_Ohio/snowiest/NNXrlybttre1252221508.aspx,secure captured recommend everything password download captured undetectable easy advanced gui keylogging surveillance keylogging download file keylogging gui password free everything secure secure secure undetectable advanced effective free pc useful free covert surveillance monitor illegal malware free undetectable password monitor free effective illegal username download gui hidden surveillance monitor password secure username password easy surveillance download malware protect
http,{K3F4-N4DT87RZ-0858UJLQ},04/28/2011 15:10:02,JLM0364,PC-3791,http://www.actualkeylogger.com/Climate_of_New_Mexico/dryest/NNXrlybttre1418252921.aspx,pc effective program activity hidden undetectable advanced keyboard keylogging username file easy secure email email undetectable trial hidden recommend trial captured program gui password easy malware file username pc effective covert trial monitor free download pc illegal pc email captured keyboard recommend stealth easy captured malware free malware easy activity gui pc program secure hidden free keyboard effective surveillance
http,{S4W7-N3WD36WI-6217QRHB},04/28/2011 15:21:17,JLM0364,PC-3791,http://www.relytec.com/Climate_of_Florida/suniest/NNXrlybttre1893061997.aspx,captured covert password covert surveillance covert useful hidden effective free download easy captured illegal keyboard file surveillance download undetectable everything download captured undetectable free pc easy secure free stealth effective free easy captured undetectable captured email captured password gui malware protect program trial activity surveillance malware pc secure password keyboard keylogging recommend recommend undetectable surveillance free download file easy file surveillance gui password free email free username pc covert covert email surveillance advanced malware recommend hidden effective username
http,{R9E2-V1EI91KQ-7937UYPD},04/28/2011 15:22:30,JLM0364,PC-3791,http://www.webwatchernow.com/keylogger/snowiest/NNXrlybttre2085962602.aspx,useful illegal email trial malware username username trial surveillance file everything stealth useful pc easy effective hidden pc password free keylogging easy keylogging pc recommend username program trial illegal effective monitor captured secure keyboard covert advanced everything trial file program malware program illegal advanced pc download password easy easy pc keyboard hidden monitor activity
http,{H2W8-Q6SM03UH-3241RDJR},04/28/2011 15:24:27,JLM0364,PC-3791,http://www.wellresearchedreviews.com/computer-monitoring/Climate_of_Alabama/windiest/NNXrlybttre316167347.html,protect free keyboard file recommend easy keylogging everything useful download captured password stealth useful file easy monitor everything covert email keyboard program username illegal keyboard effective captured file monitor covert hidden hidden effective free secure download pc advanced free monitor illegal free download captured pc effective free effective monitor
http,{C7F0-Z7SH54SG-7945JGWX},04/28/2011 15:25:20,JLM0364,PC-3791,http://www.wellresearchedreviews.com/computer-monitoring/Climate_of_Alabama/windiest/NNXrlybttre316167347.html,undetectable username malware download advanced password easy everything gui useful keylogging trial password hidden download password keyboard download username hidden pc download keylogging easy everything download easy keylogging keyboard email download file keyboard secure surveillance download useful hidden username captured keyboard easy captured keylogging captured recommend everything stealth
device,{N0L6-F2JF61BW-3028GDRF},04/28/2011 16:03:12,JLM0364,PC-3791,Connect
file,{Y1C2-E8OP55AB-3637STMG},04/28/2011 16:06:52,JLM0364,PC-3791,7ESLQOMY.exe,4D-5A-90-00-03-00-00-00-04-00-00-00-FF-FF-00-00-B8-00-00-00-00-00-00-00-40-00 easy username free monitor password advanced covert gui program undetectable email activity malware keyboard undetectable undetectable undetectable secure everything captured secure monitor surveillance stealth everything covert malware malware keylogging keylogging free everything pc file captured password gui recommend email effective hidden pc easy activity username keyboard free covert easy download download
device,{V1M2-N3FA44VY-7242BLUS},04/28/2011 16:14:28,JLM0364,PC-3791,Disconnect
logon,{K0F9-W7LI17ZQ-8971LBZF},04/28/2011 20:40:04,JLM0364,PC-8486,Logon
device,{F4X0-Z6QF97JJ-7137HLRB},04/28/2011 20:42:54,JLM0364,PC-8486,Connect
device,{H3E5-K5MS58TR-7776OUHQ},04/28/2011 20:46:52,JLM0364,PC-8486,Disconnect
logon,{Y0F3-L9OK95VF-7830FSJG},04/28/2011 20:52:30,JLM0364,PC-8486,Logoff
logon,{P0D8-L9AK43VH-8756LKUC},04/29/2011 19:37:08,JLM0364,PC-8486,Logon
logon,{K6I6-Q2HC04MO-0660DKUF},04/29/2011 19:47:48,JLM0364,PC-8486,Logoff
logon,{U1J6-J3NA26AD-4968TGCF},04/29/2011 19:56:47,FBA0348,PC-8486,Logon
email,{U8N6-A0EI13OP-0818CGPA},04/29/2011 20:01:45,FBA0348,PC-8486,William.Price.Robles@dtaa.com;Joseph.Alan.Vaughan@dtaa.com;Sonia.Anne.Kirkland@dtaa.com;Blossom.Keiko.Weiss@dtaa.com;Jackson.Rafael.Sutton@dtaa.com,Dorothy.Marny.Goff@dtaa.com,,Francis.Brian.Armstrong@dtaa.com,23356,0,refocus terminated disolve project intention hr cancelled terminated reallocate terminated funding down size intention reallocate project notice funding intention reassign hr disolve terminated disolve budget budget reallocate reassign funding disolve disolve terminated funding hr rescind hr disolve budget notice reallocate down size cancelled reallocate cancelled refocus hr refocus reallocate budget rescind rescind budget disolve budget project hr rescind terminated
logon,{S1B9-Q6BH62ZK-9232AKPI},04/29/2011 20:04:27,FBA0348,PC-8486,Logoff
