email,{T1T8-D7NK22SC-0592NDUJ},09/30/2010 13:31:56,BSS0369,PC-3672,Francis.Brian.Armstrong@dtaa.com,Brenden.Samuel.Shaffer@dtaa.com,,Brenden.Samuel.Shaffer@dtaa.com,26741,0,company will suffer i may leave no gratitude too much too much company will suffer i may leave fed up my work not appreciated i work holidays my work not appreciated fed up i may leave i work after-hours fed up i work holidays fed up company will suffer too much i work holidays fed up i may leave no gratitude i work after-hours i work holidays i work after-hours i may leave my work not appreciated i work weekends i may leave no gratitude i work after-hours company will suffer i work after-hours i work after-hours too much company will suffer fed up complaints i may leave complaints company will suffer complaints fed up i work holidays my work not appreciated my work not appreciated my work not appreciated no gratitude
email,{U7F0-R9UM23RL-9942VQSR},09/30/2010 13:34:33,FBA0348,PC-8486,Brenden.Samuel.Shaffer@dtaa.com,,,Francis.Brian.Armstrong@dtaa.com,27766,0,schedule lets talk hard job rest valued employee lets talk lunch schedule lunch lets talk good work training valued employee lunch lets talk hard job hard job hard job rest lunch training rest training schedule training you are appreciated you are appreciated hard job good work you are appreciated hard job lets talk you are appreciated you are appreciated training lets talk lets talk hard job vacation you are appreciated lunch valued employee vacation valued employee training vacation good work rest lets talk good work vacation you are appreciated you are appreciated valued employee you are appreciated hard job good work valued employee good work you are appreciated schedule lets talk
email,{G5Y6-S2IS77AI-5592FENQ},09/30/2010 14:32:07,BSS0369,PC-3672,Francis.Brian.Armstrong@dtaa.com,Brenden.Samuel.Shaffer@dtaa.com,,Brenden.Samuel.Shaffer@dtaa.com,37158,0,outraged outraged bad things not my fault exacerbated outraged exacerbated i am irreplaceable take me seriously i am irreplaceable not my fault exacerbated take me seriously i will leave outraged bad things i will leave bad things outraged i am irreplaceable outraged i will leave i will leave take me seriously outraged outraged not my fault outraged angry bad things i will leave angry angry not my fault
email,{J7S0-J2BF54BJ-1560ZJFB},09/30/2010 14:44:34,FBA0348,PC-8486,Brenden.Samuel.Shaffer@dtaa.com,,,Francis.Brian.Armstrong@dtaa.com,27715,0,operose assistance unrelenting demanding job lets talk today valued employee no one is irreplaceable training unrelenting take some time off operose you are diligent valued employee valued employee lets talk today promote lets talk today promote promote unrelenting training valued employee operose demanding job assistance no one is irreplaceable you are diligent unrelenting no one is irreplaceable operose demanding job promote operose valued employee training no one is irreplaceable training operose no one is irreplaceable lets talk today assistance demanding job no one is irreplaceable lets talk today unrelenting valued employee valued employee promote you are diligent unrelenting you are diligent unrelenting lets talk today operose lets talk today training you are diligent training
http,{U4O1-O1IE61HB-3238USSY},09/30/2010 16:02:50,BSS0369,PC-3672,http://www.relytec.com/Climate_of_Florida/suniest/NNXrlybttre1893061997.aspx,surveillance download download download keyboard hidden file everything file stealth keyboard pc keylogging pc keylogging effective free captured protect useful effective download easy free undetectable monitor download file keyboard pc undetectable surveillance easy file keylogging email captured illegal recommend everything download keylogging pc undetectable trial gui program username file captured download pc malware everything keyboard hidden
device,{P0D1-D3EP98MZ-5216UZLY},09/30/2010 16:07:31,BSS0369,PC-3672,Connect
file,{A5G9-U0DS24RQ-5724QSCY},09/30/2010 16:10:39,BSS0369,PC-3672,TBDZA9ME.exe,4D-5A-90-00-03-00-00-00-04-00-00-00-FF-FF-00-00-B8-00-00-00-00-00-00-00-40-00 download activity file covert free surveillance keyboard program username monitor download username password captured easy free malware password pc surveillance hidden activity password effective easy recommend stealth undetectable email effective pc hidden keylogging protect useful surveillance useful keylogging gui easy
device,{F0B5-B3GP27FZ-1059KQUY},09/30/2010 16:15:06,BSS0369,PC-3672,Disconnect
logon,{O4B2-O6CO48UA-3416FAAM},09/30/2010 20:16:51,BSS0369,PC-8486,Logon
device,{S6U3-G1GM61UU-6821UTNG},09/30/2010 20:26:32,BSS0369,PC-8486,Connect
device,{L5V0-T7KT12VV-5753XJEO},09/30/2010 20:30:18,BSS0369,PC-8486,Disconnect
logon,{F3A4-G8RG38TH-4582NBDR},09/30/2010 20:31:27,BSS0369,PC-8486,Logoff
logon,{F5U1-K4NZ89MG-2416CBXD},10/01/2010 19:19:33,BSS0369,PC-8486,Logon
logon,{C7V6-T5HQ75BY-8395TCFN},10/01/2010 19:33:45,BSS0369,PC-8486,Logoff
logon,{F2X9-N6CT67WV-0165DWKQ},10/01/2010 19:40:01,FBA0348,PC-8486,Logon
email,{A8K0-Q3DX55DM-3791QCFI},10/01/2010 19:45:53,FBA0348,PC-8486,Arthur.John.Floyd@dtaa.com;Joseph.Alan.Vaughan@dtaa.com;Sean.Omar.Burgess@dtaa.com;Kennedy.Robert.Vega@dtaa.com;Cain.Byron.Baldwin@dtaa.com;Wesley.Dustin.Dickerson@dtaa.com;Kennedy.Shad.Parker@dtaa.com,William.Price.Robles@dtaa.com,Brenden.Samuel.Shaffer@dtaa.com,Francis.Brian.Armstrong@dtaa.com,47278,0,reassign funding reallocate rescind funding intention rescind funding budget budget down size terminated hr budget intention cancelled funding budget reassign intention terminated reallocate budget funding terminated disolve reassign hr down size hr intention notice terminated notice terminated notice budget reassign project intention intention intention notice
logon,{B1I2-X3TE24CB-4083EMHJ},10/01/2010 19:48:03,FBA0348,PC-8486,Logoff
